10ClassKind,Depth,icd10Code,icd10Chapter,icd10Title,11ClassKind,Depth,ICD-11 Foundation URI,Linearization (release) URI,icd11Code,icd11Chapter,icd11Title,07/02/2022
category,2,G99.1,VI,Other disorders of autonomic nervous system in other diseases classified elsewhere,category,2,http://id.who.int/icd/entity/160208278,http://id.who.int/icd/release/11/2022-02/mms/1521910549/unspecified,8D88.Z,08,"Autonomic neuropathies, unspecified",
category,2,G99.1,VI,Other disorders of autonomic nervous system in other diseases classified elsewhere,category,2,http://id.who.int/icd/entity/2014951545,http://id.who.int/icd/release/11/2022-02/mms/2014951545,8D88.2,08,Immune mediated autonomic neuropathy,
category,2,G99.2,VI,Myelopathy in diseases classified elsewhere,category,2,http://id.who.int/icd/entity/740682437,http://id.who.int/icd/release/11/2022-02/mms/740682437,8B42,08,Myelopathy,
category,2,G99.2,VI,Myelopathy in diseases classified elsewhere,category,2,http://id.who.int/icd/entity/1123629823,http://id.who.int/icd/release/11/2022-02/mms/496011112,8E4A.0,08,"Paraneoplastic or autoimmune disorders of the central nervous system, brain or spinal cord",
category,2,G99.8,VI,Other specified disorders of nervous system in diseases classified elsewhere,category,2,http://id.who.int/icd/entity/1521910549,http://id.who.int/icd/release/11/2022-02/mms/1521910549/unspecified,8D88.Z,08,"Autonomic neuropathies, unspecified",
category,2,G99.8,VI,Other specified disorders of nervous system in diseases classified elsewhere,category,2,http://id.who.int/icd/entity/740682437,http://id.who.int/icd/release/11/2022-02/mms/740682437,8B42,08,Myelopathy,
category,2,H16.2,VII,Keratoconjunctivitis,category,2,http://id.who.int/icd/entity/1524004873,http://id.who.int/icd/release/11/2022-02/mms/1524004873,9A74,09,Neurotrophic keratitis,
category,2,H47.0,VII,"Disorders of optic nerve, not elsewhere classified",category,2,http://id.who.int/icd/entity/1411910384,http://id.who.int/icd/release/11/2022-02/mms/1411910384/unspecified,9C40.Z,09,"Disorder of the optic nerve, unspecified",
category,1,H49,VII,Paralytic strabismus,category,1,http://id.who.int/icd/entity/1979741228,http://id.who.int/icd/release/11/2022-02/mms/1979741228/unspecified,9C81.Z,09,Palsy of unspecified ocular motor nerve,
block,1,H49-H52,VII,"Disorders of ocular muscles, binocular movement, accommodation and refraction",category,1,http://id.who.int/icd/entity/691350959,http://id.who.int/icd/release/11/2022-02/mms/691350959,9C82.2,09,Congenital cranial dysinnervation syndrome,
category,2,H49.0,VII,Third [oculomotor] nerve palsy,category,2,http://id.who.int/icd/entity/1652044346,http://id.who.int/icd/release/11/2022-02/mms/1652044346/unspecified,9C81.0Z,09,"Third nerve palsy, unspecified",
category,2,H49.1,VII,Fourth [trochlear] nerve palsy,category,2,http://id.who.int/icd/entity/120848300,http://id.who.int/icd/release/11/2022-02/mms/120848300,9C81.1,09,Fourth nerve palsy,
category,2,H49.2,VII,Sixth [abducent] nerve palsy,category,2,http://id.who.int/icd/entity/1939779411,http://id.who.int/icd/release/11/2022-02/mms/1939779411,9C81.2,09,Sixth nerve palsy,
category,2,H49.8,VII,Other paralytic strabismus,category,2,http://id.who.int/icd/entity/1979741228,http://id.who.int/icd/release/11/2022-02/mms/1979741228/unspecified,9C81.Z,09,Palsy of unspecified ocular motor nerve,
category,2,H49.9,VII,"Paralytic strabismus, unspecified",category,2,http://id.who.int/icd/entity/1979741228,http://id.who.int/icd/release/11/2022-02/mms/1979741228/unspecified,9C81.Z,09,Palsy of unspecified ocular motor nerve,
category,2,H91.8,VIII,Other specified hearing loss,category,2,http://id.who.int/icd/entity/1068894572,http://id.who.int/icd/release/11/2022-02/mms/1068894572,AB57,10,Auditory synaptopathy or neuropathy,
category,2,H93.3,VIII,Disorders of acoustic nerve,category,2,http://id.who.int/icd/entity/1359732999,http://id.who.int/icd/release/11/2022-02/mms/1359732999/unspecified,AB72.Z,10,"Disorders of acoustic nerve, unspecified",
block,1,I60-I69,IX,Cerebrovascular diseases,category,1,http://id.who.int/icd/entity/843843448,http://id.who.int/icd/release/11/2022-02/mms/843843448/unspecified,8B2Z,08,"Cerebrovascular diseases, unspecified",
category,1,I61,IX,Intracerebral haemorrhage,category,1,http://id.who.int/icd/entity/873092535,http://id.who.int/icd/release/11/2022-02/mms/873092535/unspecified,8B00.Z,08,"Intracerebral haemorrhage, site unspecified",
category,2,I61.2,IX,"Intracerebral haemorrhage in hemisphere, unspecified",category,2,http://id.who.int/icd/entity/873092535,http://id.who.int/icd/release/11/2022-02/mms/873092535/unspecified,8B00.Z,08,"Intracerebral haemorrhage, site unspecified",
category,2,I61.4,IX,Intracerebral haemorrhage in cerebellum,category,2,http://id.who.int/icd/entity/1422422807,http://id.who.int/icd/release/11/2022-02/mms/1422422807,8B00.3,08,Cerebellar haemorrhage,
category,2,I61.8,IX,Other intracerebral haemorrhage,category,2,http://id.who.int/icd/entity/873092535,http://id.who.int/icd/release/11/2022-02/mms/873092535/unspecified,8B00.Z,08,"Intracerebral haemorrhage, site unspecified",
category,2,I61.9,IX,"Intracerebral haemorrhage, unspecified",category,2,http://id.who.int/icd/entity/873092535,http://id.who.int/icd/release/11/2022-02/mms/873092535/unspecified,8B00.Z,08,"Intracerebral haemorrhage, site unspecified",
category,1,I63,IX,Cerebral infarction,category,1,http://id.who.int/icd/entity/636274910,http://id.who.int/icd/release/11/2022-02/mms/636274910,8B11,08,Cerebral ischaemic stroke,
category,2,I63.0,IX,Cerebral infarction due to thrombosis of precerebral arteries,category,2,http://id.who.int/icd/entity/1070137396,http://id.who.int/icd/release/11/2022-02/mms/1070137396,8B11.0,08,Cerebral ischaemic stroke due to extracranial large artery atherosclerosis,
category,2,I63.1,IX,Cerebral infarction due to embolism of precerebral arteries,category,2,http://id.who.int/icd/entity/158815303,http://id.who.int/icd/release/11/2022-02/mms/158815303/unspecified,8B11.2Z,08,"Cerebral ischaemic stroke due to embolic occlusion, unspecified",
category,2,I63.2,IX,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries,category,2,http://id.who.int/icd/entity/1035303911,http://id.who.int/icd/release/11/2022-02/mms/1035303911,8B11.50,08,Cerebral ischaemic stroke due to unspecified occlusion or stenosis of extracranial large artery,
category,2,I63.3,IX,Cerebral infarction due to thrombosis of cerebral arteries,category,2,http://id.who.int/icd/entity/1371457,http://id.who.int/icd/release/11/2022-02/mms/1371457,8B11.1,08,Cerebral ischaemic stroke due to intracranial large artery atherosclerosis,
category,2,I63.4,IX,Cerebral infarction due to embolism of cerebral arteries,category,2,http://id.who.int/icd/entity/158815303,http://id.who.int/icd/release/11/2022-02/mms/158815303/unspecified,8B11.2Z,08,"Cerebral ischaemic stroke due to embolic occlusion, unspecified",
category,2,I63.5,IX,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries,category,2,http://id.who.int/icd/entity/608901546,http://id.who.int/icd/release/11/2022-02/mms/608901546,8B11.51,08,Cerebral ischaemic stroke due to unspecified occlusion or stenosis of intracranial large artery,
category,2,I63.6,IX,"Cerebral infarction due to cerebral venous thrombosis, nonpyogenic",category,2,http://id.who.int/icd/entity/1655658429,http://id.who.int/icd/release/11/2022-02/mms/1655658429,8B22.1,08,Cerebral venous thrombosis,
category,2,I63.6,IX,"Cerebral infarction due to cerebral venous thrombosis, nonpyogenic",category,2,http://id.who.int/icd/entity/975260240,http://id.who.int/icd/release/11/2022-02/mms/975260240,8B11.41,08,Cerebral ischaemic stroke due to other non-atherosclerotic arteriopathy,
category,2,I63.8,IX,Other cerebral infarction,category,2,http://id.who.int/icd/entity/636274910,http://id.who.int/icd/release/11/2022-02/mms/636274910,8B11,08,Cerebral ischaemic stroke,
category,2,I63.9,IX,"Cerebral infarction, unspecified",category,2,http://id.who.int/icd/entity/636274910,http://id.who.int/icd/release/11/2022-02/mms/636274910,8B11,08,Cerebral ischaemic stroke,
category,1,I65,IX,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction",category,1,http://id.who.int/icd/entity/860460764,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,2,I65.3,IX,Occlusion and stenosis of multiple and bilateral precerebral arteries,category,2,http://id.who.int/icd/entity/1743972310,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,2,I65.8,IX,Occlusion and stenosis of other precerebral artery,category,2,http://id.who.int/icd/entity/1743972310,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,2,I65.9,IX,Occlusion and stenosis of unspecified precerebral artery,category,2,http://id.who.int/icd/entity/860460764,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,1,I66,IX,"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction",category,1,http://id.who.int/icd/entity/860460764,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,2,I66.0,IX,Occlusion and stenosis of middle cerebral artery,category,2,http://id.who.int/icd/entity/1760739644,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,2,I66.1,IX,Occlusion and stenosis of anterior cerebral artery,category,2,http://id.who.int/icd/entity/230231210,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,2,I66.2,IX,Occlusion and stenosis of posterior cerebral artery,category,2,http://id.who.int/icd/entity/2031377495,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,2,I66.3,IX,Occlusion and stenosis of cerebellar arteries,category,2,http://id.who.int/icd/entity/860460764,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,2,I66.4,IX,Occlusion and stenosis of multiple and bilateral cerebral arteries,category,2,http://id.who.int/icd/entity/860460764,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,2,I66.8,IX,Occlusion and stenosis of other cerebral artery,category,2,http://id.who.int/icd/entity/860460764,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,2,I66.9,IX,Occlusion and stenosis of unspecified cerebral artery,category,2,http://id.who.int/icd/entity/860460764,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,1,I67,IX,Other cerebrovascular diseases,category,1,http://id.who.int/icd/entity/581897143,http://id.who.int/icd/release/11/2022-02/mms/581897143,8B22,08,Certain specified cerebrovascular diseases,
category,2,I67.0,IX,"Dissection of cerebral arteries, nonruptured",category,2,http://id.who.int/icd/entity/1946814909,http://id.who.int/icd/release/11/2022-02/mms/1946814909,8B22.0,08,Dissection of cerebral arteries,
category,2,I67.1,IX,"Cerebral aneurysm, nonruptured",category,2,http://id.who.int/icd/entity/289522729,http://id.who.int/icd/release/11/2022-02/mms/289522729,8B22.5,08,"Cerebral aneurysm, nonruptured",
category,2,I67.2,IX,Cerebral atherosclerosis,category,2,http://id.who.int/icd/entity/1710003414,http://id.who.int/icd/release/11/2022-02/mms/860460764,BD55,11,Asymptomatic stenosis of intracranial or extracranial artery,
category,2,I67.3,IX,Progressive vascular leukoencephalopathy,category,2,http://id.who.int/icd/entity/10967364,http://id.who.int/icd/release/11/2022-02/mms/581897143,8B22,08,Certain specified cerebrovascular diseases,
category,2,I67.6,IX,Nonpyogenic thrombosis of intracranial venous system,category,2,http://id.who.int/icd/entity/1655658429,http://id.who.int/icd/release/11/2022-02/mms/1655658429,8B22.1,08,Cerebral venous thrombosis,
category,2,I67.7,IX,"Cerebral arteritis, not elsewhere classified",category,2,http://id.who.int/icd/entity/132422185,http://id.who.int/icd/release/11/2022-02/mms/132422185/unspecified,8B22.7Z,08,"Cerebral arteritis, not elsewhere classified, unspecified",
category,2,I67.7,IX,"Cerebral arteritis, not elsewhere classified",category,2,http://id.who.int/icd/entity/2130738127,http://id.who.int/icd/release/11/2022-02/mms/2130738127,4A44.7,04,Primary angiitis of the central nervous system,
category,2,I67.8,IX,Other specified cerebrovascular diseases,category,2,http://id.who.int/icd/entity/1427441570,http://id.who.int/icd/release/11/2022-02/mms/1427441570/unspecified,8B1Z,08,"Cerebral ischaemia, unspecified",
category,2,I67.9,IX,"Cerebrovascular disease, unspecified",category,2,http://id.who.int/icd/entity/843843448,http://id.who.int/icd/release/11/2022-02/mms/843843448/unspecified,8B2Z,08,"Cerebrovascular diseases, unspecified",
category,1,I68,IX,Cerebrovascular disorders in diseases classified elsewhere,category,1,http://id.who.int/icd/entity/1606819573,http://id.who.int/icd/release/11/2022-02/mms/1606819573,8B23,08,Cerebrovascular abnormalities,
category,2,I68.0,IX,Cerebral amyloid angiopathy,category,2,http://id.who.int/icd/entity/1606819573,http://id.who.int/icd/release/11/2022-02/mms/1606819573,8B23,08,Cerebrovascular abnormalities,
category,2,I68.1,IX,Cerebral arteritis in infectious and parasitic diseases classified elsewhere,category,2,http://id.who.int/icd/entity/1606752149,http://id.who.int/icd/release/11/2022-02/mms/132422185/unspecified,8B22.7Z,08,"Cerebral arteritis, not elsewhere classified, unspecified",
category,2,I68.2,IX,Cerebral arteritis in other diseases classified elsewhere,category,2,http://id.who.int/icd/entity/728254316,http://id.who.int/icd/release/11/2022-02/mms/1606819573,8B23,08,Cerebrovascular abnormalities,
category,2,I68.8,IX,Other cerebrovascular disorders in diseases classified elsewhere,category,2,http://id.who.int/icd/entity/873028823,http://id.who.int/icd/release/11/2022-02/mms/1606819573,8B23,08,Cerebrovascular abnormalities,
category,1,I69,IX,Sequelae of cerebrovascular disease,category,1,http://id.who.int/icd/entity/982373217,http://id.who.int/icd/release/11/2022-02/mms/982373217/unspecified,8B25.Z,08,"Late effects of cerebrovascular disease, unspecified",
category,2,I69.1,IX,Sequelae of intracerebral haemorrhage,category,2,http://id.who.int/icd/entity/1128128276,http://id.who.int/icd/release/11/2022-02/mms/1128128276,8B25.1,08,Late effects of intracerebral haemorrhage,
category,2,I69.3,IX,Sequelae of cerebral infarction,category,2,http://id.who.int/icd/entity/1390101119,http://id.who.int/icd/release/11/2022-02/mms/1390101119,8B25.0,08,Late effects of cerebral ischemic stroke,
category,2,I69.8,IX,Sequelae of other and unspecified cerebrovascular diseases,category,2,http://id.who.int/icd/entity/982373217,http://id.who.int/icd/release/11/2022-02/mms/982373217/unspecified,8B25.Z,08,"Late effects of cerebrovascular disease, unspecified",
category,2,I72.5,IX,Aneurysm and dissection of other precerebral arteries,category,2,http://id.who.int/icd/entity/1881176915,http://id.who.int/icd/release/11/2022-02/mms/1881176915,BD51.2,11,Aneurysm or dissection of other precerebral arteries,
category,2,L98.8,XII,Other specified disorders of skin and subcutaneous tissue,category,2,http://id.who.int/icd/entity/1119919209,http://id.who.int/icd/release/11/2022-02/mms/1119919209,ED30.0,14,Neuropathic skin ulceration,
category,2,L98.8,XII,Other specified disorders of skin and subcutaneous tissue,category,2,http://id.who.int/icd/entity/1927280032,http://id.who.int/icd/release/11/2022-02/mms/1927280032,ED30,14,Neuropathic skin damage,
category,2,M14.6,XIII,Neuropathic arthropathy,category,2,http://id.who.int/icd/entity/1492550461,http://id.who.int/icd/release/11/2022-02/mms/1492550461/unspecified,FA38.1Z,15,"Neuropathic arthropathy, unspecified",
category,2,M41.4,XIII,Neuromuscular scoliosis,category,2,http://id.who.int/icd/entity/1925604007,http://id.who.int/icd/release/11/2022-02/mms/1925604007,FA70.1,15,Scoliosis,
